event_id,event_ts,event_date,user_id,session_id,event_type,product_id,category,device_type,traffic_source,region,order_id,quantity,unit_price,revenue,is_new_user
E004678,2026-01-25 17:19:00,2026-01-25,U0427,S01196,checkout,BEA-228,beauty,mobile,social,Санкт-Петербург,,2,2715,0,0
E004679,2026-02-07 13:48:00,2026-02-07,U0427,S01197,visit,,,mobile,organic,Санкт-Петербург,,0,0,0,0
E004680,2026-02-07 13:49:00,2026-02-07,U0427,S01197,view_item,SPO-021,sports,mobile,organic,Санкт-Петербург,,0,4795,0,0
E004681,2026-02-07 13:52:00,2026-02-07,U0427,S01197,view_item,KID-056,kids,mobile,organic,Санкт-Петербург,,0,5132,0,0
E004682,2026-02-07 13:56:00,2026-02-07,U0427,S01197,view_item,SPO-169,sports,mobile,organic,Санкт-Петербург,,0,5325,0,0
E004683,2026-02-21 11:58:00,2026-02-21,U0427,S01198,visit,,,desktop,ads,Санкт-Петербург,,0,0,0,0
E004684,2026-02-21 12:03:00,2026-02-21,U0427,S01198,view_item,ELE-016,electronics,desktop,ads,Санкт-Петербург,,0,9052,0,0
E004685,2026-02-21 12:07:00,2026-02-21,U0427,S01198,view_item,HOM-010,home,desktop,ads,Санкт-Петербург,,0,2650,0,0
E004686,2026-02-21 12:12:00,2026-02-21,U0427,S01198,add_to_cart,ELE-016,electronics,desktop,ads,Санкт-Петербург,,1,9052,0,0
E004687,2026-02-21 12:15:00,2026-02-21,U0427,S01198,checkout,ELE-016,electronics,desktop,ads,Санкт-Петербург,,1,9052,0,0
E004688,2026-02-21 12:21:00,2026-02-21,U0427,S01198,purchase,ELE-016,electronics,desktop,ads,Санкт-Петербург,O00210,1,9052,9052,0
E004689,2026-02-28 10:47:00,2026-02-28,U0427,S01199,visit,,,mobile,email,Санкт-Петербург,,0,0,0,0
E004690,2026-02-28 10:50:00,2026-02-28,U0427,S01199,view_item,KID-010,kids,mobile,email,Санкт-Петербург,,0,2141,0,0
E004691,2026-01-10 22:39:00,2026-01-10,U0428,S01200,visit,,,mobile,social,Москва,,0,0,0,1
E004692,2026-01-10 22:43:00,2026-01-10,U0428,S01200,view_item,FAS-230,fashion,mobile,social,Москва,,0,3705,0,1
E004693,2026-03-11 08:47:00,2026-03-11,U0428,S01201,visit,,,mobile,organic,Москва,,0,0,0,0
E004694,2026-03-11 08:55:00,2026-03-11,U0428,S01201,view_item,HOM-172,home,mobile,organic,Москва,,0,2910,0,0
E004695,2026-03-11 09:00:00,2026-03-11,U0428,S01201,view_item,ELE-236,electronics,mobile,organic,Москва,,0,24720,0,0
E004696,2026-01-12 20:31:00,2026-01-12,U0429,S01202,visit,,,desktop,organic,Москва,,0,0,0,1
E004697,2026-01-12 20:33:00,2026-01-12,U0429,S01202,view_item,HOM-080,home,desktop,organic,Москва,,0,1611,0,1
E004698,2026-01-12 20:36:00,2026-01-12,U0429,S01202,view_item,KID-172,kids,desktop,organic,Москва,,0,848,0,1
E004699,2026-01-12 20:41:00,2026-01-12,U0429,S01202,view_item,BEA-168,beauty,desktop,organic,Москва,,0,783,0,1
E004700,2026-02-08 13:08:00,2026-02-08,U0430,S01203,visit,,,desktop,organic,Санкт-Петербург,,0,0,0,1
E004701,2026-02-08 13:15:00,2026-02-08,U0430,S01203,view_item,BEA-131,beauty,desktop,organic,Санкт-Петербург,,0,2003,0,1
E004702,2026-02-08 13:18:00,2026-02-08,U0430,S01203,add_to_cart,BEA-131,beauty,desktop,organic,Санкт-Петербург,,1,2003,0,1
E004703,2026-03-04 22:44:00,2026-03-04,U0430,S01204,visit,,,desktop,organic,Санкт-Петербург,,0,0,0,0
E004704,2026-03-04 22:46:00,2026-03-04,U0430,S01204,view_item,HOM-098,home,desktop,organic,Санкт-Петербург,,0,3450,0,0
E004705,2026-03-04 22:49:00,2026-03-04,U0430,S01204,view_item,ELE-165,electronics,desktop,organic,Санкт-Петербург,,0,11103,0,0
E004706,2026-03-04 22:52:00,2026-03-04,U0430,S01204,add_to_cart,HOM-098,home,desktop,organic,Санкт-Петербург,,1,3450,0,0
E004707,2026-03-04 22:55:00,2026-03-04,U0430,S01204,checkout,HOM-098,home,desktop,organic,Санкт-Петербург,,1,3450,0,0
E004708,2026-03-04 22:56:00,2026-03-04,U0430,S01204,purchase,HOM-098,home,desktop,organic,Санкт-Петербург,O00211,1,3450,3278,0
E004709,2026-01-24 14:04:00,2026-01-24,U0431,S01205,visit,,,mobile,direct,Москва,,0,0,0,1
E004710,2026-01-24 14:09:00,2026-01-24,U0431,S01205,view_item,BEA-208,beauty,mobile,direct,Москва,,0,728,0,1
E004711,2026-01-24 14:13:00,2026-01-24,U0431,S01205,view_item,HOM-153,home,mobile,direct,Москва,,0,6018,0,1
E004712,2026-02-11 10:48:00,2026-02-11,U0431,S01206,visit,,,mobile,ads,Москва,,0,0,0,0
E004713,2026-02-11 10:52:00,2026-02-11,U0431,S01206,view_item,KID-008,kids,mobile,ads,Москва,,0,3865,0,0
E004714,2026-02-11 10:58:00,2026-02-11,U0431,S01206,view_item,HOM-088,home,mobile,ads,Москва,,0,8663,0,0
E004715,2026-02-11 11:04:00,2026-02-11,U0431,S01206,view_item,KID-054,kids,mobile,ads,Москва,,0,3933,0,0
E004716,2026-02-11 11:09:00,2026-02-11,U0431,S01206,view_item,FAS-038,fashion,mobile,ads,Москва,,0,2517,0,0
E004717,2026-02-14 13:10:00,2026-02-14,U0431,S01207,visit,,,mobile,ads,Москва,,0,0,0,0
E004718,2026-02-14 13:17:00,2026-02-14,U0431,S01207,view_item,FAS-067,fashion,mobile,ads,Москва,,0,4388,0,0
E004719,2026-02-14 13:21:00,2026-02-14,U0431,S01207,view_item,ELE-011,electronics,mobile,ads,Москва,,0,8975,0,0
E004720,2026-02-14 13:27:00,2026-02-14,U0431,S01207,add_to_cart,ELE-011,electronics,mobile,ads,Москва,,1,8975,0,0
E004721,2026-02-14 13:31:00,2026-02-14,U0431,S01207,checkout,ELE-011,electronics,mobile,ads,Москва,,1,8975,0,0
E004722,2026-02-22 16:16:00,2026-02-22,U0431,S01208,visit,,,desktop,organic,Москва,,0,0,0,0
E004723,2026-02-22 16:18:00,2026-02-22,U0431,S01208,view_item,KID-001,kids,desktop,organic,Москва,,0,6618,0,0
E004724,2026-02-22 16:22:00,2026-02-22,U0431,S01208,view_item,BEA-154,beauty,desktop,organic,Москва,,0,684,0,0
E004725,2026-02-22 16:23:00,2026-02-22,U0431,S01208,add_to_cart,BEA-154,beauty,desktop,organic,Москва,,1,684,0,0
E004726,2026-02-22 16:27:00,2026-02-22,U0431,S01208,checkout,BEA-154,beauty,desktop,organic,Москва,,1,684,0,0
E004727,2026-02-22 16:29:00,2026-02-22,U0431,S01208,purchase,BEA-154,beauty,desktop,organic,Москва,O00212,1,684,684,0
E004728,2026-03-05 19:19:00,2026-03-05,U0431,S01209,visit,,,desktop,organic,Москва,,0,0,0,0
E004729,2026-03-05 19:22:00,2026-03-05,U0431,S01209,view_item,FAS-142,fashion,desktop,organic,Москва,,0,2151,0,0
E004730,2026-03-05 19:27:00,2026-03-05,U0431,S01209,view_item,ELE-004,electronics,desktop,organic,Москва,,0,24219,0,0
E004731,2026-02-04 09:02:00,2026-02-04,U0432,S01210,visit,,,mobile,email,Москва,,0,0,0,1
E004732,2026-02-04 09:04:00,2026-02-04,U0432,S01210,view_item,FAS-228,fashion,mobile,email,Москва,,0,1855,0,1
E004733,2026-02-04 09:06:00,2026-02-04,U0432,S01210,view_item,FAS-008,fashion,mobile,email,Москва,,0,3542,0,1
E004734,2026-02-04 09:10:00,2026-02-04,U0432,S01210,add_to_cart,FAS-228,fashion,mobile,email,Москва,,1,1855,0,1
E004735,2026-02-04 09:15:00,2026-02-04,U0432,S01210,checkout,FAS-228,fashion,mobile,email,Москва,,1,1855,0,1
E004736,2026-02-04 09:16:00,2026-02-04,U0432,S01210,purchase,FAS-228,fashion,mobile,email,Москва,O00213,1,1855,1762,1
E004737,2026-02-08 08:00:00,2026-02-08,U0432,S01211,visit,,,desktop,ads,Москва,,0,0,0,0
E004738,2026-02-08 08:06:00,2026-02-08,U0432,S01211,view_item,KID-143,kids,desktop,ads,Москва,,0,1203,0,0
E004739,2026-02-08 08:10:00,2026-02-08,U0432,S01211,view_item,BEA-008,beauty,desktop,ads,Москва,,0,1007,0,0
E004740,2026-02-08 08:11:00,2026-02-08,U0432,S01211,view_item,SPO-007,sports,desktop,ads,Москва,,0,6482,0,0
E004741,2026-02-08 08:14:00,2026-02-08,U0432,S01211,view_item,KID-183,kids,desktop,ads,Москва,,0,3583,0,0
E004742,2026-03-07 20:58:00,2026-03-07,U0433,S01212,visit,,,desktop,organic,Екатеринбург,,0,0,0,1
E004743,2026-03-07 21:05:00,2026-03-07,U0433,S01212,view_item,SPO-074,sports,desktop,organic,Екатеринбург,,0,11954,0,1
E004744,2026-03-07 21:06:00,2026-03-07,U0433,S01212,add_to_cart,SPO-074,sports,desktop,organic,Екатеринбург,,1,11954,0,1
E004745,2026-02-14 15:58:00,2026-02-14,U0434,S01213,visit,,,desktop,social,Москва,,0,0,0,1
E004746,2026-02-14 16:02:00,2026-02-14,U0434,S01213,view_item,BEA-150,beauty,desktop,social,Москва,,0,930,0,1
E004747,2026-02-19 11:48:00,2026-02-19,U0434,S01214,visit,,,desktop,social,Москва,,0,0,0,0
E004748,2026-02-19 11:52:00,2026-02-19,U0434,S01214,view_item,SPO-104,sports,desktop,social,Москва,,0,11918,0,0
E004749,2026-02-19 11:55:00,2026-02-19,U0434,S01214,view_item,SPO-142,sports,desktop,social,Москва,,0,7445,0,0
E004750,2026-01-03 16:48:00,2026-01-03,U0435,S01215,visit,,,mobile,direct,Краснодар,,0,0,0,1
E004751,2026-01-03 16:55:00,2026-01-03,U0435,S01215,view_item,HOM-013,home,mobile,direct,Краснодар,,0,6302,0,1
E004752,2026-01-03 16:57:00,2026-01-03,U0435,S01215,view_item,BEA-206,beauty,mobile,direct,Краснодар,,0,2738,0,1
E004753,2026-02-05 10:36:00,2026-02-05,U0435,S01216,visit,,,mobile,ads,Краснодар,,0,0,0,0
E004754,2026-02-05 10:44:00,2026-02-05,U0435,S01216,view_item,SPO-096,sports,mobile,ads,Краснодар,,0,9559,0,0
E004755,2026-01-12 22:14:00,2026-01-12,U0436,S01217,visit,,,mobile,organic,Краснодар,,0,0,0,1
E004756,2026-01-12 22:17:00,2026-01-12,U0436,S01217,view_item,FAS-163,fashion,mobile,organic,Краснодар,,0,1122,0,1
E004757,2026-01-12 22:19:00,2026-01-12,U0436,S01217,view_item,BEA-103,beauty,mobile,organic,Краснодар,,0,3101,0,1
E004758,2026-01-12 22:25:00,2026-01-12,U0436,S01217,add_to_cart,BEA-103,beauty,mobile,organic,Краснодар,,1,3101,0,1
E004759,2026-02-23 18:35:00,2026-02-23,U0436,S01218,visit,,,desktop,organic,Краснодар,,0,0,0,0
E004760,2026-02-23 18:40:00,2026-02-23,U0436,S01218,view_item,HOM-062,home,desktop,organic,Краснодар,,0,3823,0,0
E004761,2026-02-23 18:42:00,2026-02-23,U0436,S01218,view_item,FAS-132,fashion,desktop,organic,Краснодар,,0,1011,0,0
E004762,2026-02-23 18:45:00,2026-02-23,U0436,S01218,view_item,ELE-182,electronics,desktop,organic,Краснодар,,0,10441,0,0
E004763,2026-02-23 18:51:00,2026-02-23,U0436,S01218,add_to_cart,FAS-132,fashion,desktop,organic,Краснодар,,2,1011,0,0
E004764,2026-02-23 18:55:00,2026-02-23,U0436,S01218,checkout,FAS-132,fashion,desktop,organic,Краснодар,,2,1011,0,0
E004765,2026-02-23 18:58:00,2026-02-23,U0436,S01218,purchase,FAS-132,fashion,desktop,organic,Краснодар,O00214,2,1011,2022,0
E004766,2026-02-19 10:53:00,2026-02-19,U0437,S01219,visit,,,desktop,ads,Казань,,0,0,0,1
E004767,2026-02-19 10:58:00,2026-02-19,U0437,S01219,view_item,ELE-116,electronics,desktop,ads,Казань,,0,8205,0,1
E004768,2026-03-16 22:01:00,2026-03-16,U0437,S01220,visit,,,mobile,social,Казань,,0,0,0,0
E004769,2026-03-16 22:07:00,2026-03-16,U0437,S01220,view_item,FAS-057,fashion,mobile,social,Казань,,0,1627,0,0
E004770,2026-03-16 22:12:00,2026-03-16,U0437,S01220,view_item,KID-036,kids,mobile,social,Казань,,0,5300,0,0
E004771,2026-03-16 22:13:00,2026-03-16,U0437,S01220,add_to_cart,KID-036,kids,mobile,social,Казань,,2,5300,0,0
E004772,2026-03-16 22:18:00,2026-03-16,U0437,S01220,checkout,KID-036,kids,mobile,social,Казань,,2,5300,0,0
E004773,2026-01-12 15:10:00,2026-01-12,U0438,S01221,visit,,,mobile,direct,Казань,,0,0,0,1
E004774,2026-01-12 15:18:00,2026-01-12,U0438,S01221,view_item,BEA-197,beauty,mobile,direct,Казань,,0,1226,0,1
E004775,2026-01-13 15:18:00,2026-01-13,U0438,S01222,visit,,,mobile,direct,Казань,,0,0,0,0
E004776,2026-01-13 15:19:00,2026-01-13,U0438,S01222,view_item,BEA-033,beauty,mobile,direct,Казань,,0,1992,0,0
E004777,2026-01-21 17:08:00,2026-01-21,U0438,S01223,visit,,,mobile,social,Казань,,0,0,0,0
E004778,2026-01-21 17:14:00,2026-01-21,U0438,S01223,view_item,ELE-039,electronics,mobile,social,Казань,,0,7790,0,0
E004779,2026-01-21 17:20:00,2026-01-21,U0438,S01223,add_to_cart,ELE-039,electronics,mobile,social,Казань,,1,7790,0,0
E004780,2026-01-21 17:22:00,2026-01-21,U0438,S01223,checkout,ELE-039,electronics,mobile,social,Казань,,1,7790,0,0
E004781,2026-01-21 17:27:00,2026-01-21,U0438,S01223,purchase,ELE-039,electronics,mobile,social,Казань,O00215,1,7790,7011,0
E004782,2026-01-03 10:45:00,2026-01-03,U0439,S01224,visit,,,mobile,ads,Казань,,0,0,0,1
E004783,2026-01-03 10:51:00,2026-01-03,U0439,S01224,view_item,FAS-184,fashion,mobile,ads,Казань,,0,6627,0,1
E004784,2026-01-08 08:03:00,2026-01-08,U0439,S01225,visit,,,tablet,ads,Казань,,0,0,0,0
E004785,2026-01-08 08:11:00,2026-01-08,U0439,S01225,view_item,HOM-160,home,tablet,ads,Казань,,0,3616,0,0
E004786,2026-03-16 18:21:00,2026-03-16,U0439,S01226,visit,,,mobile,direct,Казань,,0,0,0,0
E004787,2026-03-16 18:28:00,2026-03-16,U0439,S01226,view_item,HOM-120,home,mobile,direct,Казань,,0,9635,0,0
E004788,2026-03-16 18:33:00,2026-03-16,U0439,S01226,add_to_cart,HOM-120,home,mobile,direct,Казань,,1,9635,0,0
E004789,2026-01-14 22:05:00,2026-01-14,U0440,S01227,visit,,,tablet,social,Казань,,0,0,0,1
E004790,2026-01-14 22:12:00,2026-01-14,U0440,S01227,view_item,HOM-088,home,tablet,social,Казань,,0,2231,0,1
E004791,2026-01-14 22:18:00,2026-01-14,U0440,S01227,view_item,BEA-230,beauty,tablet,social,Казань,,0,2126,0,1
E004792,2026-01-16 17:18:00,2026-01-16,U0440,S01228,visit,,,desktop,direct,Казань,,0,0,0,0
E004793,2026-01-16 17:19:00,2026-01-16,U0440,S01228,view_item,BEA-019,beauty,desktop,direct,Казань,,0,2977,0,0
E004794,2026-01-16 17:21:00,2026-01-16,U0440,S01228,view_item,FAS-173,fashion,desktop,direct,Казань,,0,1904,0,0
E004795,2026-01-16 17:27:00,2026-01-16,U0440,S01228,add_to_cart,FAS-173,fashion,desktop,direct,Казань,,1,1904,0,0
E004796,2026-01-16 17:31:00,2026-01-16,U0440,S01228,checkout,FAS-173,fashion,desktop,direct,Казань,,1,1904,0,0
E004797,2026-01-16 17:33:00,2026-01-16,U0440,S01228,purchase,FAS-173,fashion,desktop,direct,Казань,O00216,1,1904,1904,0
E004798,2026-02-15 11:43:00,2026-02-15,U0440,S01229,visit,,,desktop,organic,Казань,,0,0,0,0
E004799,2026-02-15 11:49:00,2026-02-15,U0440,S01229,view_item,HOM-019,home,desktop,organic,Казань,,0,3592,0,0
E004800,2026-02-26 08:50:00,2026-02-26,U0440,S01230,visit,,,mobile,ads,Казань,,0,0,0,0
E004801,2026-02-26 08:52:00,2026-02-26,U0440,S01230,view_item,FAS-039,fashion,mobile,ads,Казань,,0,6049,0,0
E004802,2026-02-26 08:53:00,2026-02-26,U0440,S01230,view_item,ELE-192,electronics,mobile,ads,Казань,,0,14658,0,0
E004803,2026-01-10 11:09:00,2026-01-10,U0441,S01231,visit,,,mobile,social,Краснодар,,0,0,0,1
E004804,2026-01-10 11:16:00,2026-01-10,U0441,S01231,view_item,HOM-033,home,mobile,social,Краснодар,,0,9726,0,1
E004805,2026-01-10 11:21:00,2026-01-10,U0441,S01231,view_item,HOM-027,home,mobile,social,Краснодар,,0,9851,0,1
E004806,2026-01-10 11:23:00,2026-01-10,U0441,S01231,view_item,SPO-128,sports,mobile,social,Краснодар,,0,8545,0,1
E004807,2026-01-20 21:15:00,2026-01-20,U0441,S01232,visit,,,mobile,direct,Краснодар,,0,0,0,0
E004808,2026-01-20 21:20:00,2026-01-20,U0441,S01232,view_item,HOM-008,home,mobile,direct,Краснодар,,0,8161,0,0
E004809,2026-02-03 14:22:00,2026-02-03,U0441,S01233,visit,,,mobile,organic,Краснодар,,0,0,0,0
E004810,2026-02-03 14:26:00,2026-02-03,U0441,S01233,view_item,SPO-095,sports,mobile,organic,Краснодар,,0,2747,0,0
E004811,2026-02-03 14:30:00,2026-02-03,U0441,S01233,view_item,FAS-072,fashion,mobile,organic,Краснодар,,0,3817,0,0
E004812,2026-02-03 14:32:00,2026-02-03,U0441,S01233,view_item,KID-233,kids,mobile,organic,Краснодар,,0,2978,0,0
E004813,2026-02-05 21:51:00,2026-02-05,U0442,S01234,visit,,,desktop,social,Новосибирск,,0,0,0,1
E004814,2026-02-05 21:52:00,2026-02-05,U0442,S01234,view_item,FAS-161,fashion,desktop,social,Новосибирск,,0,2095,0,1
E004815,2026-02-05 21:56:00,2026-02-05,U0442,S01234,view_item,HOM-146,home,desktop,social,Новосибирск,,0,8325,0,1
E004816,2026-02-05 22:01:00,2026-02-05,U0442,S01234,view_item,KID-220,kids,desktop,social,Новосибирск,,0,1723,0,1
E004817,2026-02-19 17:30:00,2026-02-19,U0442,S01235,visit,,,desktop,email,Новосибирск,,0,0,0,0
E004818,2026-02-19 17:38:00,2026-02-19,U0442,S01235,view_item,FAS-060,fashion,desktop,email,Новосибирск,,0,3764,0,0
E004819,2026-02-19 17:43:00,2026-02-19,U0442,S01235,view_item,BEA-200,beauty,desktop,email,Новосибирск,,0,1315,0,0
E004820,2026-02-19 17:46:00,2026-02-19,U0442,S01235,view_item,SPO-019,sports,desktop,email,Новосибирск,,0,3856,0,0
E004821,2026-02-22 12:33:00,2026-02-22,U0442,S01236,visit,,,desktop,social,Новосибирск,,0,0,0,0
E004822,2026-02-22 12:37:00,2026-02-22,U0442,S01236,view_item,FAS-127,fashion,desktop,social,Новосибирск,,0,4937,0,0
E004823,2026-02-22 12:43:00,2026-02-22,U0442,S01236,add_to_cart,FAS-127,fashion,desktop,social,Новосибирск,,1,4937,0,0
E004824,2026-02-24 10:10:00,2026-02-24,U0442,S01237,visit,,,desktop,ads,Новосибирск,,0,0,0,0
E004825,2026-02-24 10:15:00,2026-02-24,U0442,S01237,view_item,HOM-014,home,desktop,ads,Новосибирск,,0,8740,0,0
E004826,2026-02-24 10:17:00,2026-02-24,U0442,S01237,view_item,HOM-136,home,desktop,ads,Новосибирск,,0,3426,0,0
E004827,2026-02-26 16:18:00,2026-02-26,U0442,S01238,visit,,,desktop,organic,Новосибирск,,0,0,0,0
E004828,2026-02-26 16:19:00,2026-02-26,U0442,S01238,view_item,KID-179,kids,desktop,organic,Новосибирск,,0,6737,0,0
E004829,2026-02-26 16:20:00,2026-02-26,U0442,S01238,view_item,HOM-102,home,desktop,organic,Новосибирск,,0,9567,0,0
E004830,2026-02-26 16:26:00,2026-02-26,U0442,S01238,view_item,BEA-102,beauty,desktop,organic,Новосибирск,,0,1256,0,0
E004831,2026-02-26 16:28:00,2026-02-26,U0442,S01238,add_to_cart,BEA-102,beauty,desktop,organic,Новосибирск,,2,1256,0,0
E004832,2026-02-26 16:33:00,2026-02-26,U0442,S01238,checkout,BEA-102,beauty,desktop,organic,Новосибирск,,2,1256,0,0
E004833,2026-02-26 16:34:00,2026-02-26,U0442,S01238,purchase,BEA-102,beauty,desktop,organic,Новосибирск,O00217,2,1256,2512,0
E004834,2026-01-07 22:56:00,2026-01-07,U0443,S01239,visit,,,mobile,social,Москва,,0,0,0,1
E004835,2026-01-07 23:03:00,2026-01-07,U0443,S01239,view_item,SPO-173,sports,mobile,social,Москва,,0,11358,0,1
E004836,2026-01-07 23:08:00,2026-01-07,U0443,S01239,view_item,ELE-177,electronics,mobile,social,Москва,,0,25138,0,1
E004837,2026-01-07 23:12:00,2026-01-07,U0443,S01239,view_item,SPO-164,sports,mobile,social,Москва,,0,3108,0,1
E004838,2026-01-20 08:52:00,2026-01-20,U0443,S01240,visit,,,mobile,social,Москва,,0,0,0,0
E004839,2026-01-20 08:59:00,2026-01-20,U0443,S01240,view_item,KID-154,kids,mobile,social,Москва,,0,1895,0,0
E004840,2026-01-20 09:02:00,2026-01-20,U0443,S01240,view_item,KID-072,kids,mobile,social,Москва,,0,5845,0,0
E004841,2026-01-20 09:03:00,2026-01-20,U0443,S01240,view_item,ELE-049,electronics,mobile,social,Москва,,0,11052,0,0
E004842,2026-01-20 09:06:00,2026-01-20,U0443,S01240,view_item,SPO-024,sports,mobile,social,Москва,,0,11738,0,0
E004843,2026-02-02 20:55:00,2026-02-02,U0443,S01241,visit,,,desktop,direct,Москва,,0,0,0,0
E004844,2026-02-02 21:01:00,2026-02-02,U0443,S01241,view_item,FAS-029,fashion,desktop,direct,Москва,,0,4957,0,0
E004845,2026-02-04 10:24:00,2026-02-04,U0443,S01242,visit,,,tablet,organic,Москва,,0,0,0,0
E004846,2026-02-04 10:25:00,2026-02-04,U0443,S01242,view_item,FAS-164,fashion,tablet,organic,Москва,,0,1467,0,0
E004847,2026-02-04 10:26:00,2026-02-04,U0443,S01242,view_item,FAS-017,fashion,tablet,organic,Москва,,0,3907,0,0
E004848,2026-02-04 10:31:00,2026-02-04,U0443,S01242,view_item,FAS-176,fashion,tablet,organic,Москва,,0,2870,0,0
E004849,2026-03-08 12:32:00,2026-03-08,U0443,S01243,visit,,,mobile,organic,Москва,,0,0,0,0
E004850,2026-03-08 12:37:00,2026-03-08,U0443,S01243,view_item,BEA-091,beauty,mobile,organic,Москва,,0,2483,0,0
E004851,2026-03-08 12:38:00,2026-03-08,U0443,S01243,add_to_cart,BEA-091,beauty,mobile,organic,Москва,,1,2483,0,0
E004852,2026-03-08 12:41:00,2026-03-08,U0443,S01243,checkout,BEA-091,beauty,mobile,organic,Москва,,1,2483,0,0
E004853,2026-03-08 12:45:00,2026-03-08,U0443,S01243,purchase,BEA-091,beauty,mobile,organic,Москва,O00218,1,2483,2359,0
E004854,2026-01-05 09:59:00,2026-01-05,U0444,S01244,visit,,,mobile,social,Москва,,0,0,0,1
E004855,2026-01-05 10:03:00,2026-01-05,U0444,S01244,view_item,BEA-027,beauty,mobile,social,Москва,,0,2205,0,1
E004856,2026-01-05 10:06:00,2026-01-05,U0444,S01244,view_item,BEA-100,beauty,mobile,social,Москва,,0,2347,0,1
E004857,2026-01-05 10:11:00,2026-01-05,U0444,S01244,add_to_cart,BEA-100,beauty,mobile,social,Москва,,1,2347,0,1
E004858,2026-01-05 10:56:00,2026-01-05,U0444,S01245,visit,,,mobile,ads,Москва,,0,0,0,1
E004859,2026-01-05 11:00:00,2026-01-05,U0444,S01245,view_item,HOM-041,home,mobile,ads,Москва,,0,8032,0,1
E004860,2026-01-05 11:01:00,2026-01-05,U0444,S01245,view_item,HOM-222,home,mobile,ads,Москва,,0,1715,0,1
E004861,2026-01-05 11:06:00,2026-01-05,U0444,S01245,view_item,FAS-049,fashion,mobile,ads,Москва,,0,3100,0,1
E004862,2026-03-01 20:58:00,2026-03-01,U0444,S01246,visit,,,mobile,ads,Москва,,0,0,0,0
E004863,2026-03-01 21:04:00,2026-03-01,U0444,S01246,view_item,FAS-062,fashion,mobile,ads,Москва,,0,3096,0,0
E004864,2026-03-01 21:09:00,2026-03-01,U0444,S01246,add_to_cart,FAS-062,fashion,mobile,ads,Москва,,1,3096,0,0
E004865,2026-03-01 21:11:00,2026-03-01,U0444,S01246,checkout,FAS-062,fashion,mobile,ads,Москва,,1,3096,0,0
E004866,2026-03-01 21:17:00,2026-03-01,U0444,S01246,purchase,FAS-062,fashion,mobile,ads,Москва,O00219,1,3096,2786,0
E004867,2026-02-12 16:52:00,2026-02-12,U0445,S01247,visit,,,mobile,organic,Москва,,0,0,0,1
E004868,2026-02-12 16:56:00,2026-02-12,U0445,S01247,view_item,ELE-224,electronics,mobile,organic,Москва,,0,12640,0,1
E004869,2026-02-12 17:01:00,2026-02-12,U0445,S01247,view_item,FAS-041,fashion,mobile,organic,Москва,,0,4768,0,1
E004870,2026-01-08 10:20:00,2026-01-08,U0446,S01248,visit,,,mobile,ads,Москва,,0,0,0,1
E004871,2026-01-08 10:24:00,2026-01-08,U0446,S01248,view_item,ELE-140,electronics,mobile,ads,Москва,,0,23049,0,1
E004872,2026-01-08 10:25:00,2026-01-08,U0446,S01248,add_to_cart,ELE-140,electronics,mobile,ads,Москва,,1,23049,0,1
E004873,2026-01-09 18:23:00,2026-01-09,U0446,S01249,visit,,,mobile,email,Москва,,0,0,0,0
E004874,2026-01-09 18:26:00,2026-01-09,U0446,S01249,view_item,KID-204,kids,mobile,email,Москва,,0,4912,0,0
E004875,2026-01-09 18:32:00,2026-01-09,U0446,S01249,view_item,KID-030,kids,mobile,email,Москва,,0,1947,0,0
E004876,2026-01-09 18:37:00,2026-01-09,U0446,S01249,view_item,FAS-082,fashion,mobile,email,Москва,,0,2085,0,0
E004877,2026-01-17 21:33:00,2026-01-17,U0446,S01250,visit,,,mobile,ads,Москва,,0,0,0,0
E004878,2026-01-17 21:34:00,2026-01-17,U0446,S01250,view_item,BEA-022,beauty,mobile,ads,Москва,,0,1006,0,0
E004879,2026-01-17 21:36:00,2026-01-17,U0446,S01250,view_item,HOM-072,home,mobile,ads,Москва,,0,3575,0,0
E004880,2026-01-29 12:20:00,2026-01-29,U0446,S01251,visit,,,tablet,direct,Москва,,0,0,0,0
E004881,2026-01-29 12:28:00,2026-01-29,U0446,S01251,view_item,SPO-178,sports,tablet,direct,Москва,,0,9694,0,0
E004882,2026-01-14 14:23:00,2026-01-14,U0447,S01252,visit,,,desktop,ads,Москва,,0,0,0,1
E004883,2026-01-14 14:24:00,2026-01-14,U0447,S01252,view_item,HOM-186,home,desktop,ads,Москва,,0,7774,0,1
E004884,2026-01-14 14:26:00,2026-01-14,U0447,S01252,view_item,FAS-200,fashion,desktop,ads,Москва,,0,3084,0,1
E004885,2026-01-14 14:31:00,2026-01-14,U0447,S01252,add_to_cart,FAS-200,fashion,desktop,ads,Москва,,2,3084,0,1
E004886,2026-02-25 13:49:00,2026-02-25,U0447,S01253,visit,,,mobile,direct,Москва,,0,0,0,0
E004887,2026-02-25 13:53:00,2026-02-25,U0447,S01253,view_item,SPO-160,sports,mobile,direct,Москва,,0,5239,0,0
E004888,2026-02-25 13:55:00,2026-02-25,U0447,S01253,view_item,ELE-023,electronics,mobile,direct,Москва,,0,25177,0,0
E004889,2026-02-25 13:58:00,2026-02-25,U0447,S01253,view_item,FAS-160,fashion,mobile,direct,Москва,,0,1054,0,0
E004890,2026-02-25 14:01:00,2026-02-25,U0447,S01253,add_to_cart,FAS-160,fashion,mobile,direct,Москва,,1,1054,0,0
